time,open,high,low,close,volume
2025-02-20 00:00:00+00:00,9.36e-06,9.5e-06,9.33e-06,9.47e-06,357355630359.0
2025-02-20 01:00:00+00:00,9.46e-06,9.51e-06,9.34e-06,9.39e-06,320682205168.0
2025-02-20 02:00:00+00:00,9.39e-06,9.55e-06,9.38e-06,9.52e-06,393064022924.0
2025-02-20 03:00:00+00:00,9.52e-06,9.57e-06,9.47e-06,9.54e-06,362517594673.0
2025-02-20 04:00:00+00:00,9.54e-06,9.62e-06,9.51e-06,9.55e-06,511726349856.0
2025-02-20 05:00:00+00:00,9.55e-06,9.59e-06,9.52e-06,9.53e-06,204795000791.0
2025-02-20 06:00:00+00:00,9.53e-06,9.55e-06,9.43e-06,9.48e-06,462642446928.0
2025-02-20 07:00:00+00:00,9.48e-06,9.51e-06,9.42e-06,9.44e-06,403854837875.0
2025-02-20 08:00:00+00:00,9.44e-06,9.49e-06,9.4e-06,9.47e-06,404838029105.0
2025-02-20 09:00:00+00:00,9.47e-06,9.48e-06,9.38e-06,9.41e-06,242332508708.0
2025-02-20 10:00:00+00:00,9.42e-06,9.56e-06,9.39e-06,9.54e-06,359137011458.0
2025-02-20 11:00:00+00:00,9.55e-06,9.57e-06,9.48e-06,9.5e-06,589663592447.0
2025-02-20 12:00:00+00:00,9.51e-06,9.56e-06,9.46e-06,9.47e-06,275940050956.0
2025-02-20 13:00:00+00:00,9.47e-06,9.51e-06,9.41e-06,9.48e-06,236355240861.0
2025-02-20 14:00:00+00:00,9.48e-06,9.61e-06,9.38e-06,9.39e-06,843604167125.0
2025-02-20 15:00:00+00:00,9.38e-06,9.44e-06,9.33e-06,9.35e-06,658672603691.0
2025-02-20 16:00:00+00:00,9.34e-06,9.44e-06,9.3e-06,9.36e-06,444150189292.0
2025-02-20 17:00:00+00:00,9.35e-06,9.48e-06,9.35e-06,9.47e-06,343839673403.0
2025-02-20 18:00:00+00:00,9.48e-06,9.62e-06,9.47e-06,9.57e-06,890654391854.0
2025-02-20 19:00:00+00:00,9.57e-06,9.66e-06,9.55e-06,9.64e-06,600009645004.0
2025-02-20 20:00:00+00:00,9.64e-06,9.71e-06,9.61e-06,9.64e-06,853740264320.0
2025-02-20 21:00:00+00:00,9.64e-06,9.65e-06,9.53e-06,9.54e-06,552201952279.0
2025-02-20 22:00:00+00:00,9.53e-06,9.64e-06,9.52e-06,9.57e-06,289787396852.0
2025-02-20 23:00:00+00:00,9.57e-06,9.69e-06,9.57e-06,9.62e-06,271389956271.0
2025-02-21 00:00:00+00:00,9.62e-06,9.68e-06,9.54e-06,9.59e-06,326785325982.0
2025-02-21 01:00:00+00:00,9.58e-06,9.63e-06,9.51e-06,9.61e-06,212039682351.0
2025-02-21 02:00:00+00:00,9.61e-06,9.68e-06,9.54e-06,9.57e-06,458046290861.0
2025-02-21 03:00:00+00:00,9.57e-06,9.68e-06,9.57e-06,9.63e-06,235288627513.0
2025-02-21 04:00:00+00:00,9.64e-06,9.8e-06,9.63e-06,9.75e-06,278204322200.0
2025-02-21 05:00:00+00:00,9.76e-06,9.78e-06,9.71e-06,9.73e-06,284636830913.0
2025-02-21 06:00:00+00:00,9.73e-06,9.76e-06,9.69e-06,9.75e-06,169182454971.0
2025-02-21 07:00:00+00:00,9.74e-06,9.81e-06,9.71e-06,9.74e-06,356918329565.0
2025-02-21 08:00:00+00:00,9.74e-06,9.8e-06,9.74e-06,9.79e-06,266690709695.0
2025-02-21 09:00:00+00:00,9.79e-06,1.007e-05,9.79e-06,9.9e-06,1297338314007.0
2025-02-21 10:00:00+00:00,9.9e-06,9.97e-06,9.86e-06,9.91e-06,362733467847.0
2025-02-21 11:00:00+00:00,9.9e-06,9.93e-06,9.82e-06,9.84e-06,374739901377.0
2025-02-21 12:00:00+00:00,9.85e-06,9.99e-06,9.81e-06,9.98e-06,396754234783.0
2025-02-21 13:00:00+00:00,9.98e-06,1.015e-05,9.97e-06,1.013e-05,1046523397621.0
2025-02-21 14:00:00+00:00,1.013e-05,1.014e-05,9.88e-06,9.97e-06,1162405351159.0
2025-02-21 15:00:00+00:00,9.96e-06,1.006e-05,9.44e-06,9.61e-06,3111628904500.0
2025-02-21 16:00:00+00:00,9.6e-06,9.77e-06,9.49e-06,9.68e-06,1854314272993.0
2025-02-21 17:00:00+00:00,9.67e-06,9.72e-06,9.32e-06,9.35e-06,1473119665460.0
2025-02-21 18:00:00+00:00,9.35e-06,9.43e-06,9.31e-06,9.39e-06,694448199969.0
2025-02-21 19:00:00+00:00,9.39e-06,9.41e-06,9.05e-06,9.14e-06,1268612736987.0
2025-02-21 20:00:00+00:00,9.14e-06,9.24e-06,9.08e-06,9.14e-06,943979989276.0
2025-02-21 21:00:00+00:00,9.14e-06,9.22e-06,9.04e-06,9.12e-06,720320363560.0
2025-02-21 22:00:00+00:00,9.12e-06,9.24e-06,9.09e-06,9.21e-06,458471643426.0
2025-02-21 23:00:00+00:00,9.21e-06,9.21e-06,9.07e-06,9.13e-06,829549508305.0
2025-02-22 00:00:00+00:00,9.12e-06,9.22e-06,9.07e-06,9.18e-06,662417854167.0
2025-02-22 01:00:00+00:00,9.19e-06,9.26e-06,9.16e-06,9.24e-06,431559727169.0
2025-02-22 02:00:00+00:00,9.24e-06,9.24e-06,9.13e-06,9.18e-06,279119746453.0
2025-02-22 03:00:00+00:00,9.19e-06,9.22e-06,9.11e-06,9.18e-06,269917073894.0
2025-02-22 04:00:00+00:00,9.18e-06,9.24e-06,9.15e-06,9.22e-06,278664743993.0
2025-02-22 05:00:00+00:00,9.21e-06,9.29e-06,9.18e-06,9.27e-06,264872850224.0
2025-02-22 06:00:00+00:00,9.27e-06,9.3e-06,9.2e-06,9.22e-06,355726908658.0
